"timestamp,pressure_in_kPa,pressure_out_kPa,temperature_in_C,temperature_out_C,valve_opening_percent,energy_kWh,energy_cost_USD"
"2025-02-10 10:00:00,393.7,356.6,11.84,20.31,91.3,10.509,1.261"
"2025-02-10 11:00:00,392.9,358.5,12.96,20.42,100.0,10.119,1.214"
"2025-02-10 12:00:00,391.8,358.6,11.03,18.93,98.0,11.929,1.432"
"2025-02-10 13:00:00,403.7,370.4,11.56,19.29,100.0,10.01,1.201"
"2025-02-10 14:00:00,405.4,377.1,12.16,18.29,100.0,8.366,1.004"
"2025-02-10 15:00:00,403.4,375.1,10.32,18.02,75.0,9.106,1.093"
"2025-02-10 16:00:00,398.8,373.7,11.38,18.62,59.9,6.928,0.831"
"2025-02-10 17:00:00,389.6,363.7,10.51,16.52,50.5,4.756,0.571"
"2025-02-10 18:00:00,410.7,391.4,9.01,13.81,43.1,3.07,0.368"
"2025-02-10 19:00:00,401.4,379.7,8.29,12.97,21.8,1.932,0.232"
"2025-02-10 20:00:00,400.1,387.3,7.96,10.16,0.0,0.352,0.042"
"2025-02-10 21:00:00,400.2,384.7,6.55,9.12,4.3,0.408,0.049"
"2025-02-10 22:00:00,402.8,392.3,7.68,12.02,15.2,1.764,0.212"
"2025-02-10 23:00:00,405.3,388.4,7.38,10.36,7.8,1.03,0.124"
"2025-02-11 00:00:00,399.3,383.1,9.24,11.85,1.7,0.573,0.069"
"2025-02-11 01:00:00,403.7,388.9,8.97,13.01,16.7,1.116,0.134"
"2025-02-11 02:00:00,402.6,384.4,9.27,13.31,6.8,0.763,0.092"
"2025-02-11 03:00:00,399.3,384.4,7.01,9.49,8.8,0.613,0.074"
"2025-02-11 04:00:00,404.4,392.1,8.87,12.28,11.4,0.521,0.062"
"2025-02-11 05:00:00,404.2,387.5,9.6,13.36,14.3,1.143,0.137"
"2025-02-11 06:00:00,396.9,376.7,9.54,15.05,40.2,2.871,0.345"
"2025-02-11 07:00:00,404.2,380.4,9.67,13.65,53.4,3.141,0.377"
"2025-02-11 08:00:00,400.7,370.3,9.91,16.72,65.4,6.048,0.726"
"2025-02-11 09:00:00,401.3,370.1,10.74,19.29,81.7,9.444,1.133"
"2025-02-11 10:00:00,396.9,359.2,11.94,19.56,85.3,9.822,1.179"
"2025-02-11 11:00:00,396.9,363.0,14.1,21.37,92.7,9.4,1.128"
"2025-02-11 12:00:00,398.7,360.1,11.1,18.15,100.0,9.44,1.133"
"2025-02-11 13:00:00,407.6,375.8,12.44,19.94,100.0,9.222,1.107"
"2025-02-11 14:00:00,393.6,362.4,11.37,18.92,95.1,9.891,1.187"
"2025-02-11 15:00:00,395.1,363.8,10.58,18.08,76.5,7.791,0.935"
"2025-02-11 16:00:00,402.0,375.0,11.33,18.42,63.5,6.875,0.825"
"2025-02-11 17:00:00,398.3,374.2,9.45,14.3,50.7,3.582,0.43"
"2025-02-11 18:00:00,395.3,369.7,9.03,13.5,30.2,2.602,0.312"
"2025-02-11 19:00:00,405.4,387.6,8.28,11.99,21.3,1.522,0.183"
"2025-02-11 20:00:00,408.3,390.7,8.1,11.28,9.0,0.629,0.075"
"2025-02-11 21:00:00,400.2,386.3,8.35,10.35,2.1,0.372,0.045"
"2025-02-11 22:00:00,406.5,394.7,8.48,12.39,14.7,0.817,0.098"
"2025-02-11 23:00:00,395.5,384.3,9.64,12.27,14.7,0.305,0.037"
"2025-02-12 00:00:00,409.6,400.2,8.78,12.51,11.8,0.605,0.073"
"2025-02-12 01:00:00,396.0,382.5,6.57,10.42,5.2,1.075,0.129"
"2025-02-12 02:00:00,406.7,391.7,7.65,11.05,9.9,0.889,0.107"
"2025-02-12 03:00:00,401.4,385.8,7.6,10.58,14.3,0.74,0.089"
"2025-02-12 04:00:00,400.0,385.4,7.77,10.87,17.5,1.007,0.121"
"2025-02-12 05:00:00,403.4,388.3,7.66,9.68,20.1,0.765,0.092"
"2025-02-12 06:00:00,402.3,382.1,9.32,14.12,38.0,2.571,0.308"
"2025-02-12 07:00:00,399.0,376.1,9.7,15.81,47.4,4.423,0.531"
"2025-02-12 08:00:00,404.0,377.3,10.28,17.2,67.1,7.448,0.894"
"2025-02-12 09:00:00,400.0,370.5,10.46,17.31,79.8,8.354,1.003"
"2025-02-12 10:00:00,396.7,366.3,11.53,18.66,97.6,8.447,1.014"
"2025-02-12 11:00:00,401.4,367.7,10.95,19.13,89.1,10.915,1.31"
"2025-02-12 12:00:00,406.5,375.7,12.16,20.34,99.6,11.413,1.37"
"2025-02-12 13:00:00,400.3,363.9,11.25,19.14,96.1,10.664,1.28"
"2025-02-12 14:00:00,405.2,369.2,11.72,19.38,90.8,10.248,1.23"
"2025-02-12 15:00:00,398.6,370.5,10.78,18.73,73.7,9.698,1.164"
"2025-02-12 16:00:00,399.2,369.9,10.74,16.75,64.5,6.23,0.748"
"2025-02-12 17:00:00,394.4,370.1,9.35,14.55,58.9,4.092,0.491"
"2025-02-12 18:00:00,395.2,374.4,9.81,14.28,35.7,2.444,0.293"
"2025-02-12 19:00:00,400.7,378.9,9.74,13.12,23.4,1.095,0.131"
"2025-02-12 20:00:00,401.7,390.2,9.17,12.34,5.7,0.926,0.111"
"2025-02-12 21:00:00,393.9,380.3,7.45,10.73,11.9,0.688,0.083"
"2025-02-12 22:00:00,396.1,381.6,8.96,11.85,6.0,0.497,0.06"
"2025-02-12 23:00:00,391.8,375.7,8.43,10.88,0.0,0.552,0.066"
"2025-02-13 00:00:00,403.2,388.5,7.57,9.89,17.5,0.654,0.079"
"2025-02-13 01:00:00,401.9,388.9,9.58,13.3,10.2,0.868,0.104"
"2025-02-13 02:00:00,398.8,385.4,7.16,11.46,7.1,0.969,0.116"
"2025-02-13 03:00:00,393.7,375.7,8.97,11.91,16.4,0.987,0.118"
"2025-02-13 04:00:00,397.0,384.9,8.11,11.28,6.0,0.636,0.076"
"2025-02-13 05:00:00,399.5,383.3,8.65,11.94,15.2,1.261,0.151"
"2025-02-13 06:00:00,398.7,372.5,9.46,15.46,50.0,3.895,0.467"
"2025-02-13 07:00:00,397.7,375.3,10.88,16.08,53.5,4.736,0.568"
"2025-02-13 08:00:00,396.5,368.7,9.72,15.87,70.9,6.071,0.728"
"2025-02-13 09:00:00,408.1,373.9,10.89,18.46,72.0,7.917,0.95"
"2025-02-13 10:00:00,399.7,365.5,11.87,19.65,91.6,9.678,1.161"
"2025-02-13 11:00:00,414.9,380.5,11.86,18.99,91.8,9.344,1.121"
"2025-02-13 12:00:00,392.5,356.5,12.78,20.78,95.1,11.124,1.335"
"2025-02-13 13:00:00,400.5,369.8,12.04,19.75,98.7,10.76,1.291"
"2025-02-13 14:00:00,399.3,361.8,11.56,19.46,96.4,10.465,1.256"
"2025-02-13 15:00:00,399.5,375.3,9.64,16.99,85.3,7.738,0.929"
"2025-02-13 16:00:00,390.2,361.2,10.21,15.98,79.8,5.843,0.701"
"2025-02-13 17:00:00,403.3,381.9,10.53,15.89,60.9,4.704,0.565"
"2025-02-13 18:00:00,395.3,373.5,9.18,12.72,31.1,2.297,0.276"
"2025-02-13 19:00:00,400.5,382.0,10.08,13.23,27.4,1.075,0.129"
"2025-02-13 20:00:00,399.5,386.5,8.21,11.86,5.6,1.056,0.127"
"2025-02-13 21:00:00,389.3,373.2,6.18,8.18,9.6,0.384,0.046"
"2025-02-13 22:00:00,401.5,390.9,9.04,11.92,12.3,0.398,0.048"
"2025-02-13 23:00:00,400.5,385.7,8.63,11.72,6.6,0.578,0.069"
"2025-02-14 00:00:00,407.0,395.3,7.96,11.2,6.6,0.724,0.087"
"2025-02-14 01:00:00,398.1,385.4,8.74,11.83,3.4,1.016,0.122"
"2025-02-14 02:00:00,394.2,381.0,8.49,11.98,9.8,0.961,0.115"
"2025-02-14 03:00:00,387.8,375.8,6.95,9.19,6.6,0.417,0.05"
"2025-02-14 04:00:00,403.6,390.1,7.15,11.66,7.5,0.805,0.097"
"2025-02-14 05:00:00,396.2,378.8,7.6,10.65,20.9,0.989,0.119"
"2025-02-14 06:00:00,399.2,384.5,8.01,13.48,27.8,2.943,0.353"
"2025-02-14 07:00:00,397.7,376.3,10.33,15.5,46.9,3.501,0.42"
"2025-02-14 08:00:00,399.9,374.4,11.53,16.67,72.4,5.306,0.637"
"2025-02-14 09:00:00,403.6,369.8,10.75,17.82,80.5,8.418,1.01"
"2025-02-14 10:00:00,404.9,372.0,12.41,20.36,88.5,10.658,1.279"
"2025-02-14 11:00:00,402.8,361.7,12.6,20.99,97.9,11.383,1.366"
"2025-02-14 12:00:00,400.8,366.6,12.24,20.94,93.4,12.575,1.509"
"2025-02-14 13:00:00,397.4,362.4,11.11,18.38,100.0,9.518,1.142"
"2025-02-14 14:00:00,404.6,370.9,10.77,17.42,92.3,7.825,0.939"
"2025-02-14 15:00:00,397.2,365.2,10.76,18.43,86.2,9.162,1.099"
"2025-02-14 16:00:00,400.6,370.7,9.97,15.25,72.4,5.261,0.631"
"2025-02-14 17:00:00,397.5,372.9,10.13,15.16,61.4,4.007,0.481"
"2025-02-14 18:00:00,393.5,376.7,9.57,14.69,42.3,2.825,0.339"
"2025-02-14 19:00:00,396.6,381.1,8.76,11.06,16.2,0.994,0.119"
"2025-02-14 20:00:00,394.9,377.8,8.22,11.35,7.7,0.782,0.094"
"2025-02-14 21:00:00,392.3,379.3,7.26,9.79,11.0,0.474,0.057"
"2025-02-14 22:00:00,398.9,383.2,7.96,11.23,18.1,0.574,0.069"
"2025-02-14 23:00:00,401.7,386.3,7.46,10.05,8.9,0.362,0.043"
"2025-02-15 00:00:00,390.1,375.0,7.03,10.7,13.3,0.991,0.119"
"2025-02-15 01:00:00,406.7,390.6,7.14,9.87,21.6,0.765,0.092"
"2025-02-15 02:00:00,399.2,384.9,7.72,9.72,8.9,0.429,0.051"
"2025-02-15 03:00:00,398.6,386.8,8.27,12.99,15.0,0.734,0.088"
"2025-02-15 04:00:00,403.4,392.6,8.89,12.87,11.9,0.553,0.066"
"2025-02-15 05:00:00,401.4,382.2,8.6,12.75,16.1,1.552,0.186"
"2025-02-15 06:00:00,403.6,378.8,9.52,14.99,34.6,3.304,0.396"
"2025-02-15 07:00:00,391.0,367.6,9.22,15.08,54.9,4.633,0.556"
"2025-02-15 08:00:00,395.6,363.7,10.54,16.28,71.2,5.603,0.672"
"2025-02-15 09:00:00,396.1,361.7,11.73,20.24,78.9,9.961,1.195"
"2025-02-15 10:00:00,402.2,369.1,10.75,19.3,96.6,10.305,1.237"
"2025-02-15 11:00:00,403.4,367.1,11.86,20.7,94.6,12.319,1.478"
"2025-02-15 12:00:00,408.5,376.1,12.13,19.74,100.0,10.122,1.215"
"2025-02-15 13:00:00,405.1,370.3,11.87,20.01,97.2,11.935,1.432"
"2025-02-15 14:00:00,397.3,363.5,12.28,21.0,100.0,11.005,1.321"
"2025-02-15 15:00:00,400.2,372.5,11.33,18.02,84.9,8.07,0.968"
"2025-02-15 16:00:00,388.9,365.7,11.53,18.0,79.1,6.396,0.767"
"2025-02-15 17:00:00,404.9,375.2,10.89,16.46,49.6,4.79,0.575"
"2025-02-15 18:00:00,401.9,377.6,8.41,13.85,29.5,2.948,0.354"
"2025-02-15 19:00:00,399.5,382.5,8.23,11.61,24.4,1.055,0.127"
"2025-02-15 20:00:00,397.1,386.7,8.67,10.67,6.0,0.232,0.028"
"2025-02-15 21:00:00,389.1,378.4,9.22,12.55,2.7,0.76,0.091"
"2025-02-15 22:00:00,394.6,384.7,8.68,11.32,13.2,0.552,0.066"
"2025-02-15 23:00:00,403.6,383.9,9.49,12.53,6.0,0.699,0.084"
"2025-02-16 00:00:00,404.1,389.7,9.0,11.79,12.0,0.479,0.057"
"2025-02-16 01:00:00,399.7,390.4,7.22,10.34,16.9,0.696,0.084"
"2025-02-16 02:00:00,395.9,380.8,8.29,10.72,11.0,0.736,0.088"
"2025-02-16 03:00:00,396.1,379.2,7.88,9.88,11.3,0.495,0.059"
"2025-02-16 04:00:00,397.6,384.9,7.05,9.78,16.6,0.727,0.087"
"2025-02-16 05:00:00,402.3,384.5,9.69,12.99,24.5,1.242,0.149"
"2025-02-16 06:00:00,395.2,372.6,9.7,15.36,44.1,3.338,0.401"
"2025-02-16 07:00:00,405.0,378.5,10.04,16.84,59.1,5.252,0.63"
"2025-02-16 08:00:00,401.2,374.9,10.07,14.86,68.6,4.66,0.559"
"2025-02-16 09:00:00,397.9,358.5,10.51,17.74,88.3,8.14,0.977"
"2025-02-16 10:00:00,394.7,360.5,11.07,17.84,94.1,8.401,1.008"
"2025-02-16 11:00:00,402.8,365.9,13.0,21.11,100.0,10.594,1.271"
"2025-02-16 12:00:00,393.4,360.6,11.68,19.54,100.0,11.619,1.394"
"2025-02-16 13:00:00,402.1,362.7,11.47,19.37,98.8,10.627,1.275"
"2025-02-16 14:00:00,401.3,364.6,13.27,20.4,85.1,9.211,1.105"
"2025-02-16 15:00:00,400.8,372.2,11.62,18.46,76.0,8.276,0.993"
"2025-02-16 16:00:00,405.0,382.8,10.87,16.39,74.1,6.059,0.727"
"2025-02-16 17:00:00,407.3,379.6,10.69,15.69,59.7,3.768,0.452"
"2025-02-16 18:00:00,399.2,377.3,8.0,12.09,38.4,2.599,0.312"
"2025-02-16 19:00:00,400.0,381.8,9.64,13.46,27.3,1.342,0.161"
"2025-02-16 20:00:00,398.3,382.6,9.6,13.29,2.1,0.782,0.094"
"2025-02-16 21:00:00,400.5,383.4,8.42,11.27,4.4,0.741,0.089"
"2025-02-16 22:00:00,399.7,386.7,9.01,11.08,11.1,0.381,0.046"
"2025-02-16 23:00:00,405.4,392.1,8.2,11.08,18.4,0.665,0.08"
"2025-02-17 00:00:00,394.3,383.6,8.21,10.44,7.3,0.331,0.04"
"2025-02-17 01:00:00,399.7,385.7,9.53,12.0,9.3,0.37,0.044"
"2025-02-17 02:00:00,406.2,391.2,7.99,10.36,9.2,0.313,0.038"
"2025-02-17 03:00:00,396.3,386.2,8.39,10.39,10.0,0.578,0.069"
"2025-02-17 04:00:00,403.0,387.6,7.67,10.27,14.0,0.364,0.044"
"2025-02-17 05:00:00,396.4,382.0,8.47,12.94,16.4,1.548,0.186"
"2025-02-17 06:00:00,398.9,374.4,9.25,12.92,34.8,2.198,0.264"
"2025-02-17 07:00:00,396.8,375.7,10.23,16.17,45.5,4.799,0.576"
"2025-02-17 08:00:00,403.5,373.9,11.95,18.83,68.5,6.134,0.736"
"2025-02-17 09:00:00,401.0,368.3,10.98,19.45,86.8,9.404,1.128"
"2025-02-17 10:00:00,391.9,358.1,12.27,19.57,89.2,9.329,1.12"
"2025-02-17 11:00:00,396.2,362.9,10.58,18.36,97.3,10.2,1.224"
"2025-02-17 12:00:00,395.2,361.4,11.93,19.97,92.9,11.398,1.368"
"2025-02-17 13:00:00,402.3,371.7,11.51,18.59,100.0,10.199,1.224"
"2025-02-17 14:00:00,392.9,359.9,11.11,18.84,88.4,9.897,1.188"
"2025-02-17 15:00:00,395.1,364.5,11.31,17.9,74.1,7.087,0.85"
"2025-02-17 16:00:00,406.4,379.0,10.8,15.7,73.4,4.395,0.527"
"2025-02-17 17:00:00,394.8,366.7,8.48,13.23,41.6,4.071,0.489"
"2025-02-17 18:00:00,403.4,382.0,8.07,12.18,36.7,2.388,0.287"
"2025-02-17 19:00:00,393.3,374.0,6.53,10.92,20.2,1.447,0.174"
"2025-02-17 20:00:00,406.2,390.7,8.52,11.5,6.4,0.567,0.068"
"2025-02-17 21:00:00,402.2,388.4,8.04,11.51,4.3,0.923,0.111"
"2025-02-17 22:00:00,400.0,382.1,7.8,11.94,14.3,0.953,0.114"
"2025-02-17 23:00:00,406.1,393.9,9.45,13.15,7.5,0.517,0.062"
"2025-02-18 00:00:00,400.7,392.1,7.51,10.27,7.1,0.528,0.063"
"2025-02-18 01:00:00,398.6,385.8,7.84,11.0,15.4,0.838,0.101"
"2025-02-18 02:00:00,403.7,389.4,8.02,11.68,19.0,0.913,0.11"
"2025-02-18 03:00:00,403.0,387.6,9.22,13.08,19.0,0.876,0.105"
"2025-02-18 04:00:00,395.0,380.2,9.61,13.19,8.4,0.611,0.073"
"2025-02-18 05:00:00,399.2,378.3,8.43,11.4,22.9,1.24,0.149"
"2025-02-18 06:00:00,406.2,383.5,8.89,11.99,44.6,1.891,0.227"
"2025-02-18 07:00:00,404.5,382.1,9.46,14.77,62.8,4.157,0.499"
"2025-02-18 08:00:00,401.8,372.4,9.24,16.02,74.4,6.278,0.753"
"2025-02-18 09:00:00,392.8,360.4,10.63,18.0,78.2,8.904,1.068"
"2025-02-18 10:00:00,403.2,371.0,12.6,19.56,92.6,9.041,1.085"
"2025-02-18 11:00:00,406.2,369.8,11.25,20.15,96.3,12.104,1.452"
"2025-02-18 12:00:00,406.7,375.0,12.44,20.94,92.0,11.346,1.362"
"2025-02-18 13:00:00,405.9,369.1,11.61,19.51,94.7,10.736,1.288"
"2025-02-18 14:00:00,400.3,366.2,10.25,16.61,97.9,7.719,0.926"
"2025-02-18 15:00:00,393.3,358.4,10.19,18.02,74.6,9.25,1.11"
"2025-02-18 16:00:00,397.6,368.2,10.63,17.5,71.4,6.589,0.791"
"2025-02-18 17:00:00,399.7,374.7,10.79,15.97,55.0,4.131,0.496"
"2025-02-18 18:00:00,401.9,388.2,8.7,13.49,35.2,2.673,0.321"
"2025-02-18 19:00:00,393.5,375.4,7.62,10.89,19.0,1.295,0.155"
"2025-02-18 20:00:00,405.8,393.6,5.7,8.89,0.0,0.841,0.101"
"2025-02-18 21:00:00,399.7,384.0,8.2,10.2,17.1,0.488,0.059"
"2025-02-18 22:00:00,393.8,378.6,8.13,11.18,14.7,0.737,0.088"
"2025-02-18 23:00:00,398.5,382.9,8.4,12.39,6.6,1.097,0.132"
"2025-02-19 00:00:00,402.0,383.0,7.18,11.54,9.3,1.139,0.137"
"2025-02-19 01:00:00,406.0,388.3,7.46,9.51,12.3,0.486,0.058"
"2025-02-19 02:00:00,407.6,393.1,8.51,10.51,16.5,0.305,0.037"
"2025-02-19 03:00:00,400.1,381.6,9.42,11.67,16.3,0.743,0.089"
"2025-02-19 04:00:00,407.3,388.7,7.23,10.7,18.9,1.135,0.136"
"2025-02-19 05:00:00,404.9,393.3,7.78,11.16,17.2,1.476,0.177"
"2025-02-19 06:00:00,393.9,369.7,8.48,12.94,44.5,3.17,0.38"
"2025-02-19 07:00:00,395.6,371.7,10.14,15.58,55.4,4.788,0.575"
"2025-02-19 08:00:00,392.3,365.8,10.96,16.84,67.0,5.754,0.69"
"2025-02-19 09:00:00,402.7,369.1,11.65,18.02,77.6,7.643,0.917"
"2025-02-19 10:00:00,406.4,372.8,11.67,18.91,100.0,9.553,1.146"
"2025-02-19 11:00:00,404.7,373.7,11.26,18.73,94.2,9.642,1.157"
"2025-02-19 12:00:00,395.2,359.1,12.92,21.38,91.2,11.587,1.39"
"2025-02-19 13:00:00,404.6,368.3,12.25,20.76,100.0,11.735,1.408"
"2025-02-19 14:00:00,404.9,371.2,11.51,18.7,85.1,9.216,1.106"
"2025-02-19 15:00:00,414.1,380.0,12.59,18.82,76.7,7.274,0.873"
"2025-02-19 16:00:00,400.7,372.8,11.26,17.07,77.8,5.347,0.642"
"2025-02-19 17:00:00,404.9,375.9,9.5,14.89,56.4,4.145,0.497"
"2025-02-19 18:00:00,402.3,378.5,10.12,14.3,37.9,2.631,0.316"
"2025-02-19 19:00:00,400.5,384.7,7.87,11.45,25.3,1.283,0.154"
"2025-02-19 20:00:00,404.5,389.4,8.1,11.11,9.8,0.787,0.094"
"2025-02-19 21:00:00,397.7,381.8,6.57,9.39,8.7,0.673,0.081"
"2025-02-19 22:00:00,402.0,387.4,8.99,12.02,5.7,1.01,0.121"
"2025-02-19 23:00:00,401.8,383.6,6.97,9.92,11.0,0.411,0.049"
"2025-02-20 00:00:00,408.8,397.6,7.98,10.91,9.4,0.595,0.071"
"2025-02-20 01:00:00,394.5,378.8,7.01,11.0,16.7,0.588,0.071"
"2025-02-20 02:00:00,407.2,391.8,7.93,10.92,15.6,0.589,0.071"
"2025-02-20 03:00:00,402.7,389.5,8.05,12.48,0.9,0.617,0.074"
"2025-02-20 04:00:00,403.5,391.6,9.01,11.42,2.0,0.63,0.076"
"2025-02-20 05:00:00,397.0,376.6,7.7,12.19,21.2,1.808,0.217"
"2025-02-20 06:00:00,399.2,377.3,9.12,14.07,38.3,3.002,0.36"
"2025-02-20 07:00:00,406.3,382.7,10.55,17.27,56.7,5.945,0.713"
"2025-02-20 08:00:00,400.8,371.9,9.66,15.72,70.5,5.431,0.652"
"2025-02-20 09:00:00,401.6,370.8,11.79,19.11,78.7,8.682,1.042"
"2025-02-20 10:00:00,403.1,368.8,10.99,18.16,82.5,9.826,1.179"
"2025-02-20 11:00:00,395.3,357.8,12.98,20.1,100.0,9.401,1.128"
"2025-02-20 12:00:00,405.7,370.7,12.88,21.67,99.9,12.558,1.507"
"2025-02-20 13:00:00,400.5,366.1,11.5,19.89,87.7,10.848,1.302"
"2025-02-20 14:00:00,405.5,369.8,11.92,20.07,92.0,11.057,1.327"
"2025-02-20 15:00:00,395.2,361.6,10.95,16.67,77.3,6.463,0.776"
"2025-02-20 16:00:00,396.3,365.0,10.98,17.3,64.5,6.644,0.797"
"2025-02-20 17:00:00,405.1,380.7,10.08,16.35,62.7,4.247,0.51"
"2025-02-20 18:00:00,405.6,381.8,9.97,13.76,29.1,2.538,0.305"
"2025-02-20 19:00:00,393.5,379.5,8.96,12.06,19.9,1.061,0.127"
"2025-02-20 20:00:00,395.7,381.5,8.72,11.55,4.1,0.525,0.063"
"2025-02-20 21:00:00,406.8,389.8,8.11,11.37,12.1,0.651,0.078"
"2025-02-20 22:00:00,404.0,392.5,8.3,10.75,19.4,0.634,0.076"
"2025-02-20 23:00:00,390.9,375.8,7.98,10.55,3.2,0.774,0.093"
"2025-02-21 00:00:00,397.0,383.3,8.08,11.63,3.9,0.774,0.093"
"2025-02-21 01:00:00,391.4,375.2,7.8,11.34,13.6,1.064,0.128"
"2025-02-21 02:00:00,408.0,382.6,8.0,10.68,13.3,0.482,0.058"
"2025-02-21 03:00:00,401.9,388.1,8.53,12.16,1.7,0.94,0.113"
"2025-02-21 04:00:00,396.6,381.2,9.0,12.26,3.7,0.884,0.106"
"2025-02-21 05:00:00,402.4,388.3,8.66,11.2,16.8,1.116,0.134"
"2025-02-21 06:00:00,393.9,379.6,9.63,12.98,37.4,1.88,0.226"
"2025-02-21 07:00:00,404.2,377.6,9.94,15.23,52.5,3.858,0.463"
"2025-02-21 08:00:00,407.9,380.1,11.34,18.21,61.5,7.194,0.863"
"2025-02-21 09:00:00,390.6,360.1,10.76,18.02,80.4,8.384,1.006"
"2025-02-21 10:00:00,406.6,377.7,11.35,18.06,93.5,8.58,1.03"
"2025-02-21 11:00:00,391.8,355.7,12.79,20.4,92.5,9.423,1.131"
"2025-02-21 12:00:00,389.4,356.4,13.08,21.37,100.0,11.837,1.42"
"2025-02-21 13:00:00,397.8,362.4,10.58,17.13,100.0,8.954,1.075"
"2025-02-21 14:00:00,398.1,364.8,11.14,18.14,89.6,9.188,1.103"
"2025-02-21 15:00:00,408.0,378.8,11.82,19.41,83.5,9.447,1.134"
"2025-02-21 16:00:00,402.6,378.5,9.98,16.74,68.5,5.838,0.701"
"2025-02-21 17:00:00,400.3,374.3,10.11,16.05,63.3,4.476,0.537"
"2025-02-21 18:00:00,404.2,383.5,9.12,14.83,35.0,3.973,0.477"
"2025-02-21 19:00:00,398.7,383.3,8.94,11.98,12.5,1.197,0.144"
"2025-02-21 20:00:00,400.5,383.9,7.48,9.84,9.8,0.444,0.053"
"2025-02-21 21:00:00,407.5,392.4,9.53,12.33,5.9,0.741,0.089"
"2025-02-21 22:00:00,400.7,380.4,8.22,10.59,13.7,0.463,0.056"
"2025-02-21 23:00:00,407.9,392.0,8.04,11.41,2.4,0.72,0.086"
"2025-02-22 00:00:00,401.8,385.4,8.62,10.86,7.7,0.612,0.073"
"2025-02-22 01:00:00,404.2,386.4,7.08,9.08,23.6,0.471,0.056"
"2025-02-22 02:00:00,400.6,388.3,8.15,12.43,10.5,0.951,0.114"
"2025-02-22 03:00:00,402.5,383.6,9.09,12.81,8.2,0.811,0.097"
"2025-02-22 04:00:00,400.3,384.9,7.81,10.27,7.7,0.285,0.034"
"2025-02-22 05:00:00,403.0,388.4,8.82,12.82,29.9,0.925,0.111"
"2025-02-22 06:00:00,395.2,373.6,9.93,14.74,38.8,2.78,0.334"
"2025-02-22 07:00:00,401.5,378.2,9.8,13.5,51.3,3.172,0.381"
"2025-02-22 08:00:00,396.6,365.6,11.55,16.59,66.9,5.379,0.645"
"2025-02-22 09:00:00,395.9,369.9,10.5,18.1,84.2,8.408,1.009"
"2025-02-22 10:00:00,399.7,367.3,12.54,20.28,97.4,9.421,1.13"
"2025-02-22 11:00:00,409.2,375.2,12.64,20.28,100.0,10.539,1.265"
"2025-02-22 12:00:00,395.7,359.0,11.12,20.29,99.9,12.322,1.479"
"2025-02-22 13:00:00,405.9,371.8,12.02,19.82,97.0,10.688,1.283"
"2025-02-22 14:00:00,394.0,358.4,11.78,19.72,94.4,10.684,1.282"
"2025-02-22 15:00:00,400.8,372.0,11.75,19.55,77.9,8.733,1.048"
"2025-02-22 16:00:00,405.2,375.8,10.78,16.92,70.6,6.422,0.771"
"2025-02-22 17:00:00,396.5,373.0,9.94,15.31,55.8,4.307,0.517"
"2025-02-22 18:00:00,402.7,381.7,9.24,13.92,41.9,2.707,0.325"
"2025-02-22 19:00:00,400.9,383.6,7.68,11.7,20.0,1.672,0.201"
"2025-02-22 20:00:00,392.2,372.5,8.82,11.08,4.7,0.627,0.075"
"2025-02-22 21:00:00,396.7,379.2,9.73,12.39,7.0,0.588,0.071"
"2025-02-22 22:00:00,403.0,390.1,8.23,11.08,14.5,0.693,0.083"
"2025-02-22 23:00:00,397.9,386.6,7.57,11.04,3.7,0.51,0.061"
"2025-02-23 00:00:00,397.7,378.2,7.56,10.66,6.6,0.949,0.114"
"2025-02-23 01:00:00,394.7,378.6,7.27,9.94,11.1,0.651,0.078"
"2025-02-23 02:00:00,402.9,384.6,7.15,9.68,7.1,0.648,0.078"
"2025-02-23 03:00:00,397.4,383.2,7.72,10.85,7.4,0.364,0.044"
"2025-02-23 04:00:00,404.9,393.2,8.33,12.01,3.9,0.427,0.051"
"2025-02-23 05:00:00,395.0,377.2,9.15,12.48,24.0,1.178,0.141"
"2025-02-23 06:00:00,406.1,384.0,8.17,13.43,39.0,3.251,0.39"
"2025-02-23 07:00:00,408.0,381.0,9.3,13.66,58.2,3.419,0.41"
"2025-02-23 08:00:00,402.8,378.3,9.61,15.45,76.1,5.808,0.697"
"2025-02-23 09:00:00,400.9,373.8,10.6,17.92,80.8,8.001,0.96"
"2025-02-23 10:00:00,393.2,359.0,11.67,18.39,100.0,9.007,1.081"
"2025-02-23 11:00:00,407.7,374.6,11.47,19.3,95.2,10.463,1.256"
"2025-02-23 12:00:00,395.5,354.8,11.47,19.92,100.0,11.501,1.38"
"2025-02-23 13:00:00,382.7,353.5,12.6,18.96,97.9,8.156,0.979"
"2025-02-23 14:00:00,405.2,372.7,11.07,17.72,90.4,9.14,1.097"
"2025-02-23 15:00:00,403.1,369.9,12.52,17.84,84.9,6.323,0.759"
"2025-02-23 16:00:00,390.7,365.2,11.07,17.12,68.0,5.67,0.68"
"2025-02-23 17:00:00,404.0,378.8,9.51,13.94,47.7,3.406,0.409"
"2025-02-23 18:00:00,394.1,373.5,8.62,14.05,33.8,3.306,0.397"
"2025-02-23 19:00:00,398.7,382.9,7.9,10.78,23.0,1.065,0.128"
"2025-02-23 20:00:00,402.1,391.3,6.81,9.2,4.8,0.728,0.087"
"2025-02-23 21:00:00,397.0,383.2,8.75,12.03,9.1,1.102,0.132"
